density,model_key,dispatcher,repeat_index,replica_id,req_id,arrival_offset_s,first_latency_ms,finish_latency_ms,scheduled_first_latency_ms,scheduled_finish_latency_ms,first_event_index,finish_event_index,is_short
mid_l30,baichuan2-7b-chat,round_robin,0,0,short_extra_14,4.88212,141.99085999280214,4465.06692096591,194.20778000494465,4517.2838409780525,443,888,True
mid_l30,baichuan2-7b-chat,round_robin,0,0,short_extra_10,5.32165,141.25301298918203,2000.1055849716067,173.07328601600602,2031.9258579984307,504,762,True
mid_l30,baichuan2-7b-chat,round_robin,0,0,short_a,5.706839,141.10354200238362,4450.9605639614165,204.28632403491065,4514.1433459939435,563,901,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_24,0.15815,76.85922598466277,4486.816550954245,76.92934002261609,4486.886664992198,1,497,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_06,0.366547,139.13470599800348,3437.0553210028447,146.20617497712374,3444.126789981965,6,334,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_05,0.715111,138.41596199199557,4549.267314025201,141.36671397136524,4552.218066004571,17,633,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_25,0.899694,138.10746400849894,4548.2131139724515,163.88740797992796,4573.993057943881,27,679,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_07,1.402886,138.8564920052886,4553.3118870225735,146.6156269889325,4561.071022006217,56,784,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_17,1.629343,138.50291399285197,4551.988524966873,195.14512998284772,4608.630740956869,77,845,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_11,1.929305,138.98040197091177,4521.814928972162,200.72498096851632,4583.559507969767,102,902,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,mid_b,2.109698,140.88035799795762,4521.297136030626,161.23150195926428,4541.648279991932,117,929,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_04,2.250032,139.33389994781464,4518.908025987912,160.2527419454418,4539.826867985539,134,954,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,long_extra_05,2.670356,356.19479103479534,4721.723129041493,369.4619929883629,4734.9903309950605,207,1053,False
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_18,2.887095,143.22184101911262,4508.75017902581,152.72299299249426,4518.251330999192,217,1054,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_15,3.392474,147.46055495925248,4505.718752974644,206.40528696822003,4564.663484983612,306,1127,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_22,3.598687,141.7480169911869,4496.013452997431,141.97037398116663,4496.235809987411,331,1144,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_16,3.788139,141.39944303315133,4488.945466990117,163.96276699379086,4511.5087909507565,369,1166,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_09,4.099986,140.64142300048843,4479.5910909888335,200.53907798137516,4539.48874596972,435,1197,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_20,4.192797,140.66303696017712,4478.99192298064,177.3075449746102,4515.636430995073,450,1203,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_01,4.549722,139.81376896845177,4473.107791971415,165.80566193442792,4499.099684937391,525,1224,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_08,5.01184,140.0444750324823,4467.49508701032,185.59974001254886,4513.050351990387,631,1246,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_13,5.467845,141.2437089602463,4455.687018984463,147.11795398034155,4461.561264004558,721,1259,True
mid_l30,baichuan2-7b-chat,round_robin,0,1,short_extra_23,5.743677,139.92771098855883,4447.7136299829,150.71271499618888,4458.49863399053,782,1264,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_21,0.075645,77.2166540264152,4533.802729041781,77.28038501227275,4533.866460027639,1,396,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_03,0.229614,138.35181697504595,4598.57185796136,198.68698896607384,4658.907029952388,6,443,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_02,0.53832,137.48348399531096,3255.432035017293,164.45035196375102,3282.398902985733,15,280,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_01,0.786536,430.6827829568647,4878.778746002354,484.3429789179936,4932.438941963483,41,564,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_02,1.005053,147.7527579991147,147.7527579991147,195.5530409468338,195.5530409468338,37,37,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_06,1.511019,429.7555820085108,3413.9505100320093,463.85826292680576,3448.0531909503043,82,455,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_04,1.786233,147.27237698389217,147.27237698389217,188.64426296204329,188.64426296204329,83,83,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_09,1.962443,359.0234720031731,4775.4935449920595,371.4757519774139,4787.9458249663,109,713,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_00,2.175246,145.69744997425005,1416.2893239990808,158.67275197524577,1429.2646260000765,110,255,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_00,2.60303,140.39631298510358,4550.305726006627,147.34437398146838,4557.253787002992,153,768,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_03,2.727991,497.49135703314096,4887.934804020915,519.8960929992609,4910.339539987035,210,825,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_07,3.16621,359.0902420110069,4738.917854032479,368.3850789675489,4748.212690989021,238,853,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_19,3.564906,144.24473600229248,4518.385133007541,183.8631209684536,4558.003517973702,276,872,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_extra_08,3.643152,437.4662520131096,1143.3583950274624,469.7951879934408,1175.6873310077935,315,430,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_b,3.858801,148.22687301784754,4505.316546012182,182.10499099222943,4539.194663986564,314,893,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,long_a,4.12457,356.91894200863317,1330.05793398479,414.7337889880873,1387.8727809642442,381,532,False
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_12,4.470999,140.23214799817652,4469.995789986569,208.56562396511436,4538.329265953507,416,930,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_14,4.88212,141.56563102733344,4462.266174028628,147.99527695868164,4468.695819959976,471,946,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_extra_10,5.32165,139.38020600471646,4047.192623023875,190.7927809515968,4098.605197970755,542,949,True
mid_l30,baichuan2-7b-chat,round_robin,1,0,short_a,5.706839,141.12558600027114,4451.035575009882,153.27640296891332,4463.186391978525,591,961,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_24,0.15815,76.2679860345088,4410.129127034452,76.3345580198802,4410.195699019823,1,487,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_06,0.366547,137.97052000882104,3374.3450670153834,141.70327997999266,3378.077826986555,6,327,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_05,0.715111,137.22622900968418,4479.202524002176,200.7070750114508,4542.683370003942,19,637,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_25,0.899694,138.67827196372673,4479.248664982151,154.81645293766633,4495.386845956091,26,668,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_07,1.402886,138.19534901995212,4488.622792006936,195.3032609890215,4545.730703976005,59,785,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_17,1.629343,139.00800899136811,4485.703136015218,177.52995697082952,4524.225083994679,75,831,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_11,1.929305,140.26382996235043,4482.051679980941,155.62985796714202,4497.417707985733,100,888,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,mid_b,2.109698,137.99655699403957,4477.81153296819,182.15123197296634,4521.966207947116,122,928,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_04,2.250032,137.10485899355263,4476.680735009722,178.94272494595498,4518.518600962125,139,953,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,long_extra_05,2.670356,354.9243850284256,4705.372614029329,387.87349697668105,4738.321725977585,212,1052,False
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_18,2.887095,143.2294260011986,4493.677655002102,171.1344969808124,4521.582725981716,222,1053,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_15,3.392474,138.25498503865674,4485.980275028851,144.790604012087,4492.515894002281,300,1117,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_22,3.598687,138.62439803779125,4485.396719013806,145.9378270083107,4492.710147984326,337,1142,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_16,3.788139,137.6035719877109,4483.061749022454,162.72354795364663,4508.18172498839,374,1164,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_09,4.099986,138.10009899316356,4485.030337993521,192.86043400643393,4539.790673006792,440,1195,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_20,4.192797,139.46975901490077,4486.494479991961,169.57889701006934,4516.60361798713,455,1201,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_01,4.549722,139.75215703248978,4481.149427010678,158.40913797728717,4499.806407955475,529,1222,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_08,5.01184,138.3378219907172,4472.720108984504,176.84976698365062,4511.232053977437,635,1244,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_13,5.467845,137.98809301806614,4464.76960304426,201.64573501097038,4528.4272450371645,738,1259,True
mid_l30,baichuan2-7b-chat,round_robin,1,1,short_extra_23,5.743677,141.14682300714776,4461.253192042932,204.93970398092642,4525.046073016711,799,1264,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_21,0.075645,72.56854296429083,4586.36504097376,72.6342200068757,4586.430718016345,1,487,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_03,0.229614,146.8666999717243,4657.862990978174,203.43524497002363,4714.431535976473,6,545,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_02,0.53832,138.97069095401093,4657.72640396608,170.67143297754228,4689.427145989612,15,599,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_extra_01,0.786536,432.76435002917424,4945.96109300619,492.42572899674997,5005.622471973766,40,700,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_07,1.402886,145.27327101677656,4655.812165001407,161.26249701483175,4671.8013909994625,57,751,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_extra_06,1.511019,433.4563400479965,1221.6790750389919,486.59584199776873,1274.818576988764,88,177,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_11,1.929305,152.6741330162622,4632.736883009784,220.99474299466237,4701.057492988184,101,848,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_extra_09,1.962443,152.6741330162622,4632.736883009784,187.85674299579114,4667.919492989313,102,849,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_04,2.250032,141.65157201932743,4623.5854450496845,181.30563298473135,4663.239506015088,135,890,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_00,2.60303,147.4787580082193,4622.956249979325,182.80757701722905,4658.285068988334,181,936,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_extra_05,2.670356,369.18798403348774,4831.216118007433,407.24814200075343,4869.276275974698,209,968,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_18,2.887095,146.1379360407591,4608.166070014704,190.50914200488478,4652.53727597883,219,969,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_extra_07,3.16621,366.0072130151093,4806.226490007248,416.3633339921944,4856.582610984333,286,1011,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_extra_08,3.643152,437.7149189822376,1152.1380299818702,447.0767140155658,1161.4998250151984,370,514,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_09,4.099986,151.59660199424252,4553.1986050191335,211.89410198712721,4613.496105012018,422,1062,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,long_a,4.12457,151.59660199424252,1138.2535200100392,187.3101019882597,1173.9670200040564,423,621,False
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_01,4.549722,143.11801799340174,4531.835665984545,184.6538099925965,4573.37145798374,513,1087,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_08,5.01184,142.07787800114602,4516.899434966035,145.3422590275295,4520.163815992419,596,1106,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_13,5.467845,142.92412000941113,4500.566489994526,184.0605930192396,4541.702963004354,684,1121,True
mid_l30,baichuan2-7b-chat,least_backlog,0,0,short_extra_23,5.743677,142.66778802266344,4490.3499269858,191.1687640240416,4538.850902987178,735,1126,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_24,0.15815,85.85637499345466,4513.210827019066,85.92564600985497,4513.280098035466,1,393,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_06,0.366547,138.60434299567714,3438.748716027476,153.64638296887279,3453.7907560006715,6,267,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_05,0.715111,137.40229600807652,4570.472217979841,147.04973000334576,4580.11965197511,17,505,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_25,0.899694,137.59472698438913,4573.663801013026,168.75891195377335,4604.827985982411,27,542,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,long_extra_02,1.005053,498.16081498283893,498.16081498283893,561.5765489637852,561.5765489637852,56,56,False
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_17,1.629343,143.6952359508723,4558.194369950797,150.4062179592438,4564.905351959169,69,668,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,long_extra_04,1.786233,505.5583539651707,505.5583539651707,568.8765909872018,568.8765909872018,106,106,False
mid_l30,baichuan2-7b-chat,least_backlog,0,1,mid_b,2.109698,145.59427101630718,4538.301250024233,170.0901389704086,4562.797117978334,105,753,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,long_extra_00,2.175246,150.59674601070583,1403.8950329995714,179.86359097994864,1433.1618779688142,113,245,False
mid_l30,baichuan2-7b-chat,least_backlog,0,1,long_extra_03,2.727991,494.9637920362875,4867.068219988141,532.1454600198194,4904.249887971673,205,905,False
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_15,3.392474,139.7609690320678,4510.830135026481,145.74987802188843,4516.819044016302,238,942,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_19,3.564906,142.62697799131274,4510.422175982967,186.14312598947436,4553.938323981129,265,968,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_22,3.598687,142.62697799131274,4510.422175982967,152.3621259839274,4520.157323975582,264,967,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_16,3.788139,141.83161198161542,4504.174411005806,174.05609897105023,4536.398897995241,294,987,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,long_b,3.858801,504.1669980273582,4848.03108102642,535.8772110193968,4879.741294018459,355,1018,False
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_20,4.192797,144.1959789954126,4488.060061994474,201.8812110181898,4545.745294017252,356,1019,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_12,4.470999,139.60678299190477,4480.857553950045,200.43109799735248,4541.681868955493,405,1032,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_14,4.88212,139.37500800238922,4472.615465987474,204.7648659790866,4538.005323964171,478,1045,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_extra_10,5.32165,139.7552040289156,1993.6323630390689,182.87198600592092,2036.7491450160742,554,873,True
mid_l30,baichuan2-7b-chat,least_backlog,0,1,short_a,5.706839,139.88771598087624,4456.508054980077,144.18973500141874,4460.810074000619,615,1057,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_21,0.075645,73.39755300199613,4556.982624984812,73.46254400908947,4557.047615991905,1,512,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_03,0.229614,141.36636699549854,4624.903691001236,198.19033797830343,4681.727661984041,6,574,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_02,0.53832,139.16800200240687,4629.987335007172,167.46224300004542,4658.281576004811,15,631,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,long_extra_01,0.786536,430.63190300017595,4899.442181980703,487.07456496777013,4955.884843948297,40,739,False
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_07,1.402886,141.4298039744608,4608.4303869865835,149.77403497323394,4616.774617985357,57,793,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,long_extra_06,1.511019,439.6960419835523,4876.858500996605,481.3490549568087,4918.511513969861,88,872,False
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_11,1.929305,153.85868604062125,4574.336683028378,216.93448099540547,4637.412477983162,101,897,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,long_extra_09,1.962443,153.85868604062125,4574.336683028378,183.79648099653423,4604.274477984291,102,898,False
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_04,2.250032,140.9542110050097,4554.833067988511,175.56884494842961,4589.447701931931,135,939,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_00,2.60303,146.99696900788695,4548.046255018562,178.22735995287076,4579.276645963546,181,985,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,long_extra_05,2.670356,368.6409309739247,4749.393753008917,402.9495239374228,4783.702345972415,212,1017,False
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_18,2.887095,145.23364696651697,4525.986469001509,186.21052394155413,4566.963345976546,223,1018,True
mid_l30,baichuan2-7b-chat,least_backlog,1,0,long_extra_07,3.16621,365.5545629444532,4715.731738950126,411.47231694776565,4761.649492953438,296,1060,False
mid_l30,baichuan2-7b-chat,least_backlog,1,0,long_extra_08,3.643152,427.8137009823695,1126.342129020486,431.62738997489214,1130.1558180130087,387,541,False
mid_l30,baichuan2-7b-chat,least_backlog,1,0,short_extra_09,4.099986,143.36510602151975,4457.054800004698,187.7298679901287,4501.419561973307,443,1111,True
